mid,ld,vrn,y,m,mo,ec,col,dd,tld,pav,rc,amfv,pn,ddob,ft,d,s,id
"2632272334349","11.03.2019 04:24:11","AJ61 NEY","04.09.2006 22:52:49","Land Rover","Sentra","6513","Brown","The steering wheel, in a moment of eccentricity, sprouted additional arms and challenged the car's occupants to a synchronized steering performance, requiring coordination and skill.","Repair","33472,51","32160,45","92463","@!C$L$#Y7!#9!$1 !0$ 3 !1 #P$!Z","23.03.1965","DIESEL/MHEV","6","3","24.08.2023 21:45:44"
"3255102187557","23.01.2019 17:14:44","GJ50 FFD","20.07.2006 13:46:40","Dodge","Grand Cherokee","5716","Navy","The windshield, in a poetic act, developed a love for rainbows and started projecting vibrant colors across the car's interior during rainfall.","Repair","34604,78","39648,61","172781","#!C @L$ Y97 25#9@$9 #N $Y","","DIESEL","4","9","24.08.2023 21:45:44"
"7954415712246","","NS96 JAE","05.07.2004 10:20:18","Cadillac","Prius","3816","Purple","The side mirror, overwhelmed by its own reflection, decided to start a self-help group for mirrors struggling with identity crises.","Repair","44435,52","35713,29","135215","!@C @LY@!7745@#1!#7#$MQ","06.02.1981","PETROL","2","2","24.08.2023 21:45:44"
"1459354684282","08.08.2019 07:31:49","UJ16 WKE","20.01.2012 10:09:17","Lamborghini","Ranchero","2918","Pink","The exhaust pipe, embracing its inner artist, emitted colorful smoke rings and turned the car into a moving circus of vaporized art.","TotalLoss","20917,93","16742,00","21924","$@C!@L$ Y $7 2 4 !32 #7$#YT","28.08.2002","","2","8","24.08.2023 21:45:44"
"971653879804","18.02.2023 20:14:34","VC91 DLO","31.03.2020 04:22:15","Maserati","Civic","3605","Cyan","The seatbelt, on a mission to become fashionable, designed its own line of designer belts and demanded to be paired with stylish outfits.","Repair","48904,28","40728,43","76677","$!C#!L!Y#6$#8$!0!$6#7! 0#!DV","20.08.1966","DIESEL/ELECTRIC","5","3","24.08.2023 21:45:44"
"8687955634462","31.05.2021 05:28:24","SP27 JCF","15.11.2017 03:45:48","Chrysler","Taurus","1877","Maroon","The air conditioning, in a bid for relaxation, emitted soothing scents and played soft spa-like music, turning the car into a peaceful sanctuary on wheels.","TotalLoss","10598,61","","168094","C$#L!$Y#@51#!53 71$@O@$V","27.04.1954","PETROL","3","8","24.08.2023 21:45:44"
"7480426893485","26.05.2022 18:43:53","RH95 GUO","24.07.2017 23:26:20","Nissan","Camaro","3355","Brown","The exhaust pipe, in a moment of environmental consciousness, emitted bursts of fresh air, turning the car into a mobile oxygen bar.","TotalLoss/Repair","29200,93","1983,55","80772","#@CL$ Y# 9 $8 @9 #1#!8@#8Z Y","09.01.1992","PETROL/LPG","6","3","24.08.2023 21:45:44"
"1640320824612","22.03.2022 01:42:58","ZQ61 WRK","18.01.2015 15:20:18","Volkswagen","Volt","918","Olive","The air conditioning, in a mischievous act, emitted bursts of cool air in sync with the car's music, creating an impromptu wind machine effect for the car's occupants.","TotalLoss","25688,16","21367,98","19799"," #CL@ Y #2 !8!73#7!1@BZ","16.11.2001","DIESEL/ELECTRIC","3","5","24.08.2023 21:45:44"
"7037137613254","","RB21 JFK","18.10.2009 07:18:52","BMW","Focus","3257","Red","The steering wheel, in a moment of rebellion, attempted to turn the car into a spinning teacup ride but ended up inducing motion sickness in the passengers.","Repair","38180,25","38711,34","","C$@L#$Y83!$10$8#$2 R!#M","27.06.1979","DIESEL","0","5","24.08.2023 21:45:44"
"9822059500464","16.09.2018 17:40:12","RC59 OOK","04.04.2013 22:06:03","Smart","Grand Caravan","6758","White","The sunroof, in a moment of rebellion, decided to take a vacation to a sunnier climate and left the car's occupants basking in the unexpected sunshine.","TotalLoss/Repair","19245,68","49681,12","7989","! C@L!@Y#@4@36$@8$ 3!$0 H@$H","17.08.1980","DIESEL/MHEV","6","8","24.08.2023 21:45:44"
"5323891720393","20.05.2022 13:34:01","LB84 XQO","03.09.2011 09:42:28","Porsche","Durango","3465","Orange","The fuel gauge, embracing a mischievous side, decided to play a game of hide-and-seek with the driver and concealed the car's true fuel level.","Repair","48764,36","25936,89","58729"," @C@L!Y$#99#$0!$1!$02N! W","13.01.1956","PETROL","2","7","24.08.2023 21:45:44"
"9657993927934","15.07.2021 09:23:20","EF20 RDC","18.03.2013 12:58:24","Ferrari","Camaro","6208","Indigo","The side mirror, feeling adventurous, decided to run off with a passing circus troupe, leaving the car's ego bruised.","TotalLoss/Repair","39544,65","19251,09","97289","@$C $L@!Y2#$1 $2$#485B! C","25.09.1954","DIESEL/ELECTRIC","5","0","24.08.2023 21:45:44"
"2203763591133","07.10.2021 06:35:13","HX89 KNG","04.06.2013 17:06:55","Aston Martin","Model T","5109","Magenta","The rear seat, longing for a life of luxury, transformed into a massage chair and offered soothing back massages to the car's occupants.","TotalLoss","20247,05","16346,20","95137","# C #L@$Y4! 6@!8!$1!@9@#2@#MH","27.03.1992","PETROL","3","0","24.08.2023 21:45:44"
"7531623736335","30.10.2022 00:16:53","ZU44 XUJ","12.02.2004 00:32:31","Mazda","1","3205","White","The seat covers, seeking a more glamorous life, ran away to join the cast of 'Fast and Furious: Upholstery Drift.'","Repair","18158,80","30256,47","181835"," #C !LY9$ 1$@0! 2!@8@$6$R#!L","10.03.1994","DIESEL/ELECTRIC","3","7","24.08.2023 21:45:44"
"9471097917468","28.08.2021 19:41:35","MF76 EMU","11.05.2006 00:37:41","Mazda","Mercielago","2524","Cyan","The glove compartment, feeling like a magician's hat, transformed into a portal to another dimension and temporarily stored all the car's belongings in an alternate realm.","TotalLoss","24146,82","","154193","!C $L @Y@#82#34@ 8@$3!G !Y","05.09.1986","","2","5","24.08.2023 21:45:44"
"1354739457533","07.01.2023 09:39:49","MJ72 KYQ","18.12.2009 20:02:45","Ford","Fiesta","3347","Cyan","The air conditioning, in a mischievous act, emitted gusts of wind at unexpected moments, giving the car's occupants spontaneous 'wind-in-the-hair' moments.","TotalLoss","27733,14","7665,00","7233","C@#L#Y $4# 6$ 2! 3#@0!$9R#!A","04.11.1953","DIESEL/MHEV","4","7","24.08.2023 21:45:44"
"8130356071643","13.03.2021 16:44:31","YO16 SCD","05.02.2020 06:31:04","Smart","F-150","5018","Pink","The glove compartment, feeling like a time capsule, produced nostalgic items from the past, surprising the car's occupants with forgotten memorabilia and keepsakes.","Repair","40012,04","44608,88","149119","!$C L $Y@#10@$3$ 0!#94!#X!#P","03.08.1954","PETROL/LPG","0","6","24.08.2023 21:45:44"
"8236648095969","25.07.2021 16:48:41","YI68 BZM","28.11.2004 02:41:36","Nissan","Camaro","1012","Yellow","The rearview mirror, in a moment of self-reflection, developed the ability to predict the car's future destinations and offered amusing suggestions for scenic detours.","TotalLoss/Repair","11433,13","21758,34","96129","C@L!#Y !193!$1!@93#!ZH","08.07.1972","PETROL/LPG","","6","24.08.2023 21:45:44"
"9702933226702","27.06.2019 11:40:35","LL71 LCE","05.10.2018 21:26:30","Land Rover","Grand Cherokee","2792","Brown","The windshield wipers, in a moment of synchronization, developed a dance routine inspired by popular dance crazes, turning the car's windshield into a stage for their lively performances.","TotalLoss/Repair","42602,15","18310,44","134525","$ C#LY@#7@$2!4$ 9 !7!$7@#TQ","27.09.1977","DIESEL/ELECTRIC","2","4","24.08.2023 21:45:44"
"4404840550773","08.10.2022 08:10:00","TO65 NLO","18.09.2014 03:32:22","Kia","A4","5270","Indigo","The CD player, in a moment of rebellion, played only catchy commercial jingles, turning the car into a rolling advertisement medley.","TotalLoss/Repair","8311,89","30803,55","","!C$L#@Y 0 6!@0! 6!5$#2@B@$I","27.03.1994","DIESEL","5","0","24.08.2023 21:45:44"
"5647220211106","26.11.2019 23:36:54","HA64 ZYY","29.10.2021 03:19:43","Porsche","Spyder","2991","Pink","The windshield wipers, in a moment of synchronization, developed a dance routine inspired by popular dance crazes, turning the car's windshield into a stage for their lively performances.","TotalLoss/Repair","25133,41","883,89","30485","!@C!#L $Y!5@#1# 4 #1#8 @5!#A$@G","17.04.1961","DIESEL","0","3","24.08.2023 21:45:44"
"173681858582","30.12.2020 04:08:05","BS27 HAH","03.03.2012 11:55:22","Chrysler","Aventador","2526","Lime","The rearview mirror, tired of being constantly judged, decided to launch a campaign promoting self-love and body positivity for mirrors everywhere.","TotalLoss","33300,24","43501,72","164137"," $C!L Y!$6!@1@8! 5 #8#!8#$M#U","20.08.1982","DIESEL/MHEV","0","6","24.08.2023 21:45:44"
"326191768760","02.07.2022 12:43:50","NF99 IQZ","06.11.2006 01:44:12","Volkswagen","Beetle","6315","Pink","The glove compartment, in a moment of rebellion, hid the car owner's phone and wallet as a playful prank, only to reveal them later with a mischievous grin.","TotalLoss","10473,72","","99427","C#L@ Y!#41 5$@2! 81SO","16.10.1956","PETROL/LPG","3","3","24.08.2023 21:45:44"
"143219008088","19.04.2023 22:09:05","AV14 YSO","07.11.2020 20:39:31","Ferrari","Expedition","2555","Teal","The rearview mirror, after a mid-life crisis, decided to retire and opened a coffee shop where it could reflect on life while serving cappuccinos to fellow mirrors.","Repair","18569,95","10423,36","68887","#!C@!L#@Y!$50 #5#!2#9$9$!A$#Y","","DIESEL","0","2","24.08.2023 21:45:44"
"9013652481998","07.12.2022 22:19:52","ZG27 HEV","29.07.2019 00:09:10","Aston Martin","A4","6370","Yellow","The windshield wipers, in a bid for fame, formed a synchronized dance group and auditioned for a reality show, leaving the car's occupants both entertained and perplexed.","TotalLoss","","1295,91","123105","!@C!@LY$ 25$0$851@ B$@D","02.07.1995","DIESEL/MHEV","3","4","24.08.2023 21:45:44"
"6034407504442","","CA55 TUY","28.08.2021 05:46:21","Hyundai","Spyder","1657","Red","The steering wheel, feeling extra lively, developed a dance mode and grooved to the beat of the car's favorite songs, turning the driver's hands into impromptu dancers.","TotalLoss","27145,58","43305,09","114960","!#C@LY$#2$@7!#4@02!@1#BC","17.05.1988","PETROL/ELECTRIC","3","0","24.08.2023 21:45:44"
"6903544369501","24.06.2022 14:54:40","HW34 SKY","11.06.2005 02:31:14","Tesla","Wrangler","3642","Pink","The air conditioning, suffering from an existential crisis, began blowing hot air as a rebellious act of protest against the concept of temperature.","TotalLoss","15165,15","46359,69","166600","C$@L#Y$!1 #53# 3!0#7E $J","16.03.1980","ELECTRIC","3","9","24.08.2023 21:45:44"
"6135168224528","29.02.2020 10:36:23","IY45 ENF","27.01.2022 07:15:47","Toyota","Roadster","6843","Navy","The CD player, in a mischievous act, decided to remix every song into a catchy jingle for a fictional product called 'Car-aoke! Sing on the Go!'","Repair","10904,16","41716,49","40528"," C$ L!#Y!4 3 #5! 8$4 0 #I! W","23.07.1965","DIESEL","3","9","24.08.2023 21:45:44"
"3139064842783","09.07.2019 15:20:15","ST10 NCD","19.05.2021 00:49:32","Porsche","Civic","4061","Indigo","The rearview mirror, in a moment of existential contemplation, questioned the purpose of its existence and embarked on a soul-searching journey to find its true reflection.","TotalLoss/Repair","44627,42","","39472","# CLY !6$ 5 2 60!#5 I!G","30.10.1961","PETROL/LPG","3","4","24.08.2023 21:45:44"
"1052833039934","17.10.2018 19:17:18","VA81 QNV","14.03.2006 09:21:55","Rolls Royce","Spyder","3651","Red","The exhaust pipe, in a moment of rebellion, emitted bursts of confetti and party streamers, turning the car into a mobile celebration on wheels.","Repair","16607,68","39722,73","164582","@#CL !Y!4#$50#7 50J $R","23.06.1988","ELECTRIC","2","6","24.08.2023 21:45:44"
"318063956399","28.02.2019 04:46:59","FL46 LEB","06.10.2004 09:45:19","Bugatti","Alpine","6682","Red","The exhaust pipe, in a moment of self-expression, emitted bursts of colored smoke that corresponded to the car's emotions, turning the road into a vibrant emotional journey.","TotalLoss/Repair","42121,09","31410,04","91535","$@C#L Y8 @8 !0$6$!0 $3 #Q$@S","31.08.1976","DIESEL/MHEV","0","6","24.08.2023 21:45:44"
"5247467653884","29.07.2022 13:30:23","BA52 TNQ","31.10.2003 06:09:44","Volkswagen","A4","6762","White","The hood ornament, tired of its stationary existence, transformed into a mini drone and embarked on aerial reconnaissance missions, scanning the road ahead for potential hazards.","TotalLoss","30869,44","40212,24","106056","#C$L @Y#0#604@#4#3 @D J","23.10.1987","PETROL","4","7","24.08.2023 21:45:44"
"9246132255998","23.03.2019 23:18:50","KD74 RCL","01.01.2015 04:10:10","Volkswagen","Model T","2621","Teal","The cup holder, on a quest for culinary excellence, transformed into a mini kitchen and attempted to serve gourmet meals to the car's occupants.","TotalLoss","34589,94","1456,86","52975","!#C#L Y@#8@!0 #3$!4# 3# 9!#AR","29.11.1999","ELECTRIC","0","9","24.08.2023 21:45:44"
"8007653409894","03.03.2023 14:39:29","YU78 XQT","01.11.2004 23:50:41","Polestar","Fiesta","1507","Teal","The CD player, in a moment of rebellion, played only songs from obscure foreign language albums, turning every drive into a linguistic adventure.","TotalLoss/Repair","47631,50","","134459","# CL!$Y@!7#1@78#$7@!0YS","10.05.1981","DIESEL/ELECTRIC","4","3","24.08.2023 21:45:44"
"2320812147680","20.12.2018 18:05:17","AY99 BDD","13.06.2017 14:35:04","BMW","Challenger","6074","Red","The steering wheel, feeling like a stand-up comedian, told witty jokes and puns to keep the car's occupants entertained during long drives.","TotalLoss","24714,11","21185,30","162603","CL@ Y @4@$8$#8 $4@!2#5 C@#A","18.06.1999","PETROL","3","","24.08.2023 21:45:44"
"9963813458893","17.05.2022 01:50:10","ZG86 JRH","02.09.2022 06:44:41","Bentley","Impala","3980","Green","The rearview mirror, feeling like a life coach, provided daily affirmations and positive mantras to boost the car's occupants' self-esteem during their journeys.","Repair","35359,53","15254,30","75431","@!C!L$ Y@!8#3@$22#9@!9$E #S","09.02.1972","DIESEL/MHEV","2","7","24.08.2023 21:45:44"
"763354602562","31.01.2022 07:09:13","MA52 MPL","26.06.2014 11:11:18","Ferrari","Silverado","4885","Cyan","The seatbelt, tired of being taken for granted, formed a union and demanded shorter work hours and a better benefits package.","TotalLoss/Repair","7444,09","45788,95","144113","$!C@ L! Y @9@#59$@3$!6 #6!E $I","01.06.1964","PETROL","5","4","24.08.2023 21:45:44"
"3456705934278","26.11.2021 18:09:58","LL78 YAI","16.09.2020 18:09:49","Volkswagen","Beetle","5426","Lime","The rear seat, longing for a more comfortable experience, transformed into a plush recliner that threatened to lull the car's occupants into a deep sleep during every journey.","Repair","48322,20","24251,73","163049","C@$L#!Y@ 3!3#@7 !42#!0 #U#@N","01.01.2000","DIESEL","3","7","24.08.2023 21:45:44"
"876096292380","01.11.2018 16:01:04","ZN50 JSR","10.02.2004 03:09:42","Jeep","Model 3","5630","Maroon","The windshield wipers, in a bid for fame, formed a synchronized dance group and auditioned for a reality show, leaving the car's occupants both entertained and perplexed.","TotalLoss/Repair","31776,28","41250,98","87425","C!@L$@Y!@9#@59!7 #7#$2@#EZ","10.09.1964","DIESEL/MHEV","3","7","24.08.2023 21:45:44"
"4277775868454","05.07.2021 19:02:01","CU22 ZQT","28.07.2018 19:04:15","Nissan","Charger","1656","Blue","The side mirror, in a moment of mimicry, began imitating the gestures and expressions of the car's occupants, providing a comical mirror image during drives.","Repair","37706,21","17005,65","","C!L$!Y@65@!1$4!89 $I#@W","05.09.1963","PETROL/LPG","3","9","24.08.2023 21:45:44"
"8692698063612","13.08.2020 00:08:29","WV95 QMR","07.10.2014 07:00:49","Dodge","Sentra","5258","Black","The steering wheel, feeling underappreciated, rolled off in search of a more hands-on relationship.","TotalLoss/Repair","39052,42","12371,81","","!$C !LY#8$#8@7 #0 4@!1@$D# Y","19.12.1993","PETROL/ALCOHOL","4","","24.08.2023 21:45:44"
"4578324761091","19.08.2020 13:04:05","UY00 SCY","08.05.2007 20:19:01","Polestar","Countach","1230","Orange","The glove compartment, inspired by espionage movies, developed a hidden compartment for secret documents and gadgets, turning the car into a covert spy vehicle.","TotalLoss/Repair","26859,02","25872,55","198441"," $C#!LY@1!5#$7#!1$!8@#2X M","17.08.1974","DIESEL","4","6","24.08.2023 21:45:44"
"5473022799942","20.10.2019 10:53:12","MC48 LFZ","04.04.2009 23:13:21","Bugatti","Ranchero","3325","Black","The glove compartment, feeling like a treasure chest, produced an endless supply of snacks and treats, satisfying the car's occupants' cravings throughout their journeys.","TotalLoss","48651,20","23423,50","37368","! C@!L@#Y@ 6@#3 0$!3 $5$6$#MZ","08.09.1967","PETROL/ALCOHOL","5","3","24.08.2023 21:45:44"
"9970292409829","19.10.2022 13:30:44","YY41 PXH","22.01.2019 04:24:38","Smart","Model 3","6944","Teal","The steering wheel, in a moment of rebellion, turned itself into a giant joystick and challenged the car's occupants to a game of virtual racing, providing a unique gaming experience on the road.","Repair","39422,00","",""," #C L$@Y@$9 6 @1@!3 43B!@J","02.11.1977","DIESEL","","4","24.08.2023 21:45:44"
